,Open,High,Low,Close,Adjusted Close,Volume,Dividend,Split Coefficient
2015-10-20,202.8500,203.8400,202.5470,203.11,187.6618,78448500,0.0000,1.0000
2015-10-19,202.5000,203.3700,202.1300,203.37,187.9020,76523900,0.0000,1.0000
2015-10-16,202.8300,203.2900,201.9121,203.27,187.8096,114580100,0.0000,1.0000
2015-10-15,200.0800,202.3600,199.6400,202.35,186.9596,134142200,0.0000,1.0000
2015-10-14,200.1800,200.8700,198.9400,199.29,184.1324,99106200,0.0000,1.0000
2015-10-13,200.6500,202.1600,200.0500,200.25,185.0193,88038700,0.0000,1.0000
2015-10-12,201.4200,201.7600,200.9100,201.52,186.1927,56395600,0.0000,1.0000
2015-10-09,201.3800,201.9000,200.5800,201.33,186.0172,107069200,0.0000,1.0000
2015-10-08,198.9500,201.5500,198.5900,201.21,185.9063,153055200,0.0000,1.0000
2015-10-07,198.9075,199.8250,197.4800,199.41,184.2432,124307300,0.0000,1.0000
2015-10-06,198.3100,198.9800,197.0000,197.79,182.7464,110274500,0.0000,1.0000
2015-10-05,196.4600,198.7400,196.3300,198.47,183.3747,126320800,0.0000,1.0000
2015-10-02,189.7700,195.0300,189.1200,195.0,180.1686,211003300,0.0000,1.0000
2015-10-01,192.0800,192.4900,189.8200,192.13,177.5170,131079000,0.0000,1.0000
2015-09-30,190.3700,191.8250,189.4452,191.63,177.0549,163452000,0.0000,1.0000
2015-09-29,188.2700,189.7400,186.9300,188.12,173.8119,159045600,0.0000,1.0000
2015-09-28,191.7800,191.9057,187.6400,188.01,173.7103,178515900,0.0000,1.0000
2015-09-25,194.6400,195.0000,191.8100,192.85,178.1822,155054800,0.0000,1.0000
2015-09-24,192.1500,193.4500,190.5600,192.9,178.2284,159378800,0.0000,1.0000
2015-09-23,194.0963,194.6700,192.9100,193.6,178.8751,92790600,0.0000,1.0000
2015-09-22,193.8800,194.4600,192.5600,193.91,179.1616,153890900,0.0000,1.0000
2015-09-21,196.4400,197.6800,195.2100,196.46,181.5176,105726200,0.0000,1.0000
2015-09-18,195.7100,198.6840,194.9600,195.45,180.5844,223657500,1.0330,1.0000
2015-09-17,200.0200,202.8900,199.2800,199.73,183.5844,276046600,0.0000,1.0000
2015-09-16,198.8200,200.4100,198.4100,200.18,183.9980,99581600,0.0000,1.0000
2015-09-15,196.6100,198.9900,195.9610,198.46,182.4171,113806200,0.0000,1.0000
2015-09-14,196.9500,197.0100,195.4300,196.01,180.1651,79452000,0.0000,1.0000
2015-09-11,195.3750,196.8200,194.5300,196.74,180.8362,119691200,0.0000,1.0000
2015-09-10,194.5600,197.2200,194.2500,195.85,180.0181,158611100,0.0000,1.0000
2015-09-09,199.3200,199.4700,194.3500,194.79,179.0438,149347700,0.0000,1.0000
2015-09-08,195.9400,197.6100,195.1700,197.43,181.4704,116025700,0.0000,1.0000
2015-09-04,192.8500,193.8600,191.6100,192.59,177.0217,207081000,0.0000,1.0000
2015-09-03,196.2600,198.0500,194.9600,195.55,179.7424,152087800,0.0000,1.0000
2015-09-02,194.6200,195.4600,192.4200,195.41,179.6137,160269300,0.0000,1.0000
2015-09-01,193.1200,194.7700,190.7300,191.77,176.2679,256000400,0.0000,1.0000
2015-08-31,198.1153,199.1250,197.0100,197.67,181.6910,163298800,0.0000,1.0000
2015-08-28,198.5000,199.8350,197.9116,199.28,183.1709,160414400,0.0000,1.0000
2015-08-27,197.0200,199.4200,195.2100,199.27,183.1617,274143900,0.0000,1.0000
2015-08-26,192.0800,194.7900,188.3700,194.46,178.7405,339257000,0.0000,1.0000
2015-08-25,195.4300,195.4500,186.9200,187.27,172.1317,369833100,0.0000,1.0000
2015-08-24,187.4900,197.4770,182.4000,189.5,174.1814,507244300,0.0000,1.0000
2015-08-21,201.7300,203.9400,197.5200,197.83,181.8381,346588500,0.0000,1.0000
2015-08-20,206.5100,208.2860,203.9000,203.97,187.4817,194327900,0.0000,1.0000
2015-08-19,209.0900,210.0100,207.3500,208.32,191.4801,172946000,0.0000,1.0000
2015-08-18,210.2600,210.6800,209.6990,209.98,193.0059,71692700,0.0000,1.0000
2015-08-17,208.7100,210.5900,208.1600,210.59,193.5666,79072600,0.0000,1.0000
2015-08-14,208.4300,209.5090,208.2600,209.42,192.4912,72786500,0.0000,1.0000
2015-08-13,208.7213,209.5500,208.0100,208.66,191.7926,89383300,0.0000,1.0000
2015-08-12,207.1100,209.1400,205.3600,208.92,192.0315,172123700,0.0000,1.0000
2015-08-11,208.9700,209.4700,207.7600,208.67,191.8018,126081400,0.0000,1.0000
2015-08-10,209.2800,210.6700,209.2800,210.57,193.5482,80270700,0.0000,1.0000
2015-08-07,208.1600,208.3400,206.8700,207.95,191.1400,117858000,0.0000,1.0000
2015-08-06,210.2900,210.4138,207.6500,208.35,191.5077,116030800,0.0000,1.0000
2015-08-05,210.4500,211.3100,209.7300,210.07,193.0886,85786800,0.0000,1.0000
2015-08-04,209.6978,210.2480,208.8000,209.38,192.4544,81820800,0.0000,1.0000
2015-08-03,210.4600,210.5300,208.6500,209.79,192.8312,113965700,0.0000,1.0000
2015-07-31,211.4200,211.4500,210.1600,210.5,193.4839,103266900,0.0000,1.0000
2015-07-30,210.1600,211.0200,209.4200,210.82,193.7780,91304400,0.0000,1.0000
2015-07-29,209.4800,211.0400,209.3100,210.77,193.7320,105791300,0.0000,1.0000
2015-07-28,207.7900,209.5000,206.8000,209.33,192.4085,123544800,0.0000,1.0000
2015-07-27,206.9400,207.5500,206.2600,206.79,190.0737,132361100,0.0000,1.0000
2015-07-24,210.3000,210.3700,207.6000,208.0,191.1860,117755000,0.0000,1.0000
2015-07-23,211.5300,211.6500,209.7500,210.18,193.1897,90509100,0.0000,1.0000
2015-07-22,210.9300,211.7700,210.8900,211.37,194.2835,88667900,0.0000,1.0000
2015-07-21,212.4300,212.7400,211.3900,211.75,194.6328,77965000,0.0000,1.0000
2015-07-20,212.7500,213.1800,212.2100,212.59,195.4049,70446800,0.0000,1.0000
2015-07-17,212.2900,212.5500,211.8000,212.48,195.3038,89030000,0.0000,1.0000
2015-07-16,211.8700,212.3000,211.5800,212.3,195.1384,106683300,0.0000,1.0000
2015-07-15,210.7300,211.2800,210.0400,210.61,193.5850,97914100,0.0000,1.0000
2015-07-14,209.7200,211.0500,209.6500,210.68,193.6493,81709600,0.0000,1.0000
2015-07-13,208.9900,209.9000,208.9400,209.77,192.8129,106069400,0.0000,1.0000
2015-07-10,207.2900,207.9800,204.9520,207.48,190.7080,129456900,0.0000,1.0000
2015-07-09,207.0400,207.3500,204.7700,204.9,188.3365,144113100,0.0000,1.0000
2015-07-08,206.4200,206.7640,204.2500,204.53,187.9965,164020100,0.0000,1.0000
2015-07-07,206.9600,208.1700,204.1100,208.02,191.2043,173820200,0.0000,1.0000
2015-07-06,205.7700,207.6500,205.5300,206.72,190.0094,117975400,0.0000,1.0000
2015-07-02,208.0700,208.2700,206.8100,207.31,190.5517,104373700,0.0000,1.0000
2015-07-01,207.7300,208.0300,206.5600,207.5,190.7264,135979900,0.0000,1.0000
2015-06-30,207.2600,207.3200,205.2800,205.85,189.2097,182925100,0.0000,1.0000
2015-06-29,208.0450,209.8204,205.3300,205.42,188.8145,202621300,0.0000,1.0000
2015-06-26,210.2900,210.5800,209.1600,209.82,192.8588,104174800,0.0000,1.0000
2015-06-25,211.1000,211.2500,209.7700,209.86,192.8956,97107400,0.0000,1.0000
2015-06-24,211.7200,212.1700,210.4700,210.5,193.4839,92307300,0.0000,1.0000
2015-06-23,212.1400,212.4400,211.5700,212.04,194.8994,68476800,0.0000,1.0000
2015-06-22,211.9050,212.5900,211.6400,211.89,194.7615,70696000,0.0000,1.0000
2015-06-19,211.4600,211.5500,210.3600,210.81,193.7688,130478700,1.0300,1.0000
2015-06-18,211.3100,213.3400,210.6310,212.78,194.6328,165867900,0.0000,1.0000
2015-06-17,210.5894,211.3200,209.3600,210.59,192.6296,126708600,0.0000,1.0000
2015-06-16,208.9300,210.3500,208.7200,210.25,192.3186,85308200,0.0000,1.0000
2015-06-15,208.6334,209.4500,207.7900,209.11,191.2758,124384200,0.0000,1.0000
2015-06-12,210.6400,211.4820,209.6800,210.01,192.0990,135382400,0.0000,1.0000
2015-06-11,211.4800,212.0900,211.2000,211.63,193.5809,73876400,0.0000,1.0000
2015-06-10,209.3700,211.4010,209.2990,210.95,192.9589,134551300,0.0000,1.0000
2015-06-09,208.4500,209.1000,207.6900,208.45,190.6721,105034700,0.0000,1.0000
2015-06-08,209.6400,209.8200,208.3900,208.48,190.6996,89063300,0.0000,1.0000
2015-06-05,209.9500,210.5800,208.9800,209.77,191.8795,121704700,0.0000,1.0000
2015-06-04,211.0700,211.8590,209.7500,210.129,192.2088,151882800,0.0000,1.0000
2015-06-03,212.0000,212.6700,211.3300,211.92,193.8461,87820900,0.0000,1.0000
2015-06-02,211.0200,212.1900,210.2700,211.36,193.3339,91531000,0.0000,1.0000
2015-06-01,211.9400,212.3400,210.6200,211.57,193.5260,93338800,0.0000,1.0000
2015-05-29,212.3800,212.4300,210.8200,211.14,193.1327,124919600,0.0000,1.0000
2015-05-28,212.3300,212.5900,211.6300,212.46,194.3401,74974600,0.0000,1.0000
2015-05-27,211.2500,212.9800,210.7610,212.7,194.5596,93214000,0.0000,1.0000
2015-05-26,212.4000,212.9090,210.2000,210.7,192.7302,124308600,0.0000,1.0000
2015-05-22,213.0400,213.5130,212.9100,212.99,194.8249,57433500,0.0000,1.0000
2015-05-21,212.7100,213.7500,212.5100,213.5,195.2914,64764600,0.0000,1.0000
2015-05-20,213.1500,213.7800,212.5040,212.88,194.7243,76857500,0.0000,1.0000
2015-05-19,213.2400,213.5700,212.6900,213.03,194.8615,72114600,0.0000,1.0000
2015-05-18,212.2400,213.4000,212.1600,213.1,194.9255,74549700,0.0000,1.0000
2015-05-15,212.4400,212.6100,211.8600,212.44,194.3218,76510100,0.0000,1.0000
2015-05-14,211.2400,212.3200,210.9100,212.21,194.1114,95934000,0.0000,1.0000
2015-05-13,210.4700,211.2200,209.7400,210.02,192.1082,94667900,0.0000,1.0000
2015-05-12,209.6100,210.6300,208.6200,209.98,192.0716,119727600,0.0000,1.0000
2015-05-11,211.5700,211.8900,210.5200,210.605,192.6479,75708100,0.0000,1.0000
2015-05-08,210.8800,211.8600,210.7800,211.62,193.5717,155877300,0.0000,1.0000
2015-05-07,207.9200,209.3800,207.5200,208.87,191.0563,88244900,0.0000,1.0000
2015-05-06,209.5600,209.9300,206.7600,208.04,190.2971,135060200,0.0000,1.0000
2015-05-05,211.0349,211.4600,208.7300,208.9,191.0837,113326200,0.0000,1.0000
2015-05-04,211.2300,212.0200,211.1000,211.32,193.2973,70927200,0.0000,1.0000
2015-05-01,209.4000,210.7700,209.2800,210.72,192.7485,103399700,0.0000,1.0000
2015-04-30,209.8800,210.3500,207.6200,208.46,190.6813,161304900,0.0000,1.0000
2015-04-29,210.3700,211.2900,209.6000,210.57,192.6113,125684900,0.0000,1.0000
2015-04-28,210.7400,211.5000,209.3300,211.44,193.4071,86863500,0.0000,1.0000
2015-04-27,212.3249,212.4800,210.5400,210.77,192.7942,79358100,0.0000,1.0000
2015-04-24,211.6600,211.9700,211.1100,211.65,193.5992,61327400,0.0000,1.0000
2015-04-23,210.1500,211.9400,210.0100,211.16,193.1510,102585900,0.0000,1.0000
2015-04-22,210.0100,210.8500,208.9082,210.63,192.6662,78264600,0.0000,1.0000
2015-04-21,210.6700,210.8600,209.2400,209.6,191.7240,72559800,0.0000,1.0000
2015-04-20,209.0597,210.2500,208.9600,209.85,191.9527,92189500,0.0000,1.0000
2015-04-17,208.9400,209.2273,207.0100,207.95,190.2147,191113200,0.0000,1.0000
2015-04-16,210.0300,210.9800,209.7930,210.37,192.4283,68934900,0.0000,1.0000
2015-04-15,210.0500,211.0400,209.9500,210.43,192.4832,99529300,0.0000,1.0000
2015-04-14,208.8500,209.7100,208.1000,209.49,191.6234,75099900,0.0000,1.0000
2015-04-13,209.8623,210.6300,209.0300,209.09,191.2575,74436600,0.0000,1.0000
2015-04-10,209.2000,210.0900,208.9600,210.04,192.1265,72722900,0.0000,1.0000
2015-04-09,207.7800,209.1800,207.1900,208.9,191.0837,85548900,0.0000,1.0000
2015-04-08,207.5500,208.5100,207.0800,207.975,190.2422,89351900,0.0000,1.0000
2015-04-07,207.8417,208.7600,207.2400,207.28,189.6018,81236300,0.0000,1.0000
2015-04-06,205.3700,208.4500,205.2100,207.83,190.1050,114368200,0.0000,1.0000
2015-04-02,205.6200,206.9800,205.4019,206.435,188.8335,86900900,0.0000,1.0000
2015-04-01,206.3900,206.4200,204.5100,205.7,188.1567,137303600,0.0000,1.0000
2015-03-31,207.2600,208.1000,206.3600,206.43,188.8244,126768700,0.0000,1.0000
2015-03-30,206.9800,208.6100,206.9600,208.25,190.4892,96180400,0.0000,1.0000
2015-03-27,205.1300,205.9500,204.9000,205.74,188.1932,118939000,0.0000,1.0000
2015-03-26,204.9600,206.3700,204.1200,205.27,187.7633,153067200,0.0000,1.0000
2015-03-25,209.0700,209.3500,205.7100,205.76,188.2115,159521700,0.0000,1.0000
2015-03-24,209.8500,210.4000,208.7400,208.82,191.0105,77805300,0.0000,1.0000
2015-03-23,210.4200,211.1100,210.0000,210.0,192.0899,71784500,0.0000,1.0000
2015-03-20,209.7100,211.0200,209.4900,210.41,192.4650,177715100,0.9310,1.0000
2015-03-19,209.9600,210.4700,209.0300,209.5,190.7809,117917300,0.0000,1.0000
2015-03-18,207.3900,211.2700,206.6200,210.46,191.6552,228808500,0.0000,1.0000
2015-03-17,207.6900,208.4191,206.9800,207.96,189.3785,94510400,0.0000,1.0000
2015-03-16,206.7100,208.6852,205.8640,208.58,189.9431,136099200,0.0000,1.0000
2015-03-13,206.7700,207.9340,204.5800,205.827,187.4388,162410900,0.0000,1.0000
2015-03-12,205.2600,207.1750,205.1828,207.1,188.5954,93993500,0.0000,1.0000
2015-03-11,205.2900,205.5000,204.4000,204.5,186.2277,110145700,0.0000,1.0000
2015-03-10,206.7100,206.8100,204.9300,204.98,186.6648,157121300,0.0000,1.0000
2015-03-09,207.7400,208.7900,207.5460,208.36,189.7428,89818900,0.0000,1.0000
2015-03-06,209.4200,209.9400,207.1000,207.5,188.9596,188128000,0.0000,1.0000
2015-03-05,210.6200,210.8000,209.8500,210.46,191.6552,76873000,0.0000,1.0000
2015-03-04,210.4000,210.4900,209.0600,210.23,191.4457,114497200,0.0000,1.0000
2015-03-03,211.4700,212.0540,210.0800,211.12,192.2562,110325800,0.0000,1.0000
2015-03-02,210.7800,212.0600,210.7200,211.99,193.0485,87491400,0.0000,1.0000
2015-02-27,211.2600,211.5800,210.6000,210.66,191.8373,108076000,0.0000,1.0000
2015-02-26,211.5200,211.7100,210.6500,211.38,192.4930,72697900,0.0000,1.0000
2015-02-25,211.6600,212.2400,211.2200,211.63,192.7206,73061700,0.0000,1.0000
2015-02-24,211.1200,212.0500,210.7600,211.81,192.8845,72472300,0.0000,1.0000
2015-02-23,210.9400,211.2100,210.4800,211.209,192.3382,74411100,0.0000,1.0000
2015-02-20,209.4800,211.3300,208.7300,211.239,192.3655,140896400,0.0000,1.0000
2015-02-19,209.4100,210.4200,209.2400,209.98,191.2180,91462500,0.0000,1.0000
2015-02-18,209.6782,210.2200,209.3400,210.13,191.3546,80652900,0.0000,1.0000
2015-02-17,209.4000,210.3200,209.1000,210.11,191.3364,76968200,0.0000,1.0000
2015-02-13,209.0700,209.8400,208.7600,209.78,191.0359,93670400,0.0000,1.0000
2015-02-12,207.8900,208.9900,206.9730,208.92,190.2527,97545900,0.0000,1.0000
2015-02-11,206.6100,207.4500,205.8300,206.93,188.4406,91087800,0.0000,1.0000
2015-02-10,205.8800,207.1200,204.6800,206.81,188.3313,96164200,0.0000,1.0000
2015-02-09,204.7700,205.6400,204.1350,204.63,186.3461,87219000,0.0000,1.0000
2015-02-06,206.5600,207.2400,204.9200,205.55,187.1839,125672000,0.0000,1.0000
2015-02-05,204.8600,206.3000,204.7700,206.12,187.7029,97953200,0.0000,1.0000
2015-02-04,203.9200,205.3800,203.5100,204.06,185.8270,134306700,0.0000,1.0000
2015-02-03,203.0000,204.8500,202.5500,204.84,186.5373,124212900,0.0000,1.0000
2015-02-02,200.0500,202.0300,197.8600,201.92,183.8782,163107000,0.0000,1.0000
2015-01-30,200.5700,202.1700,199.1300,199.45,181.6289,197729700,0.0000,1.0000
2015-01-29,200.3800,202.3000,198.6800,201.99,183.9420,173585400,0.0000,1.0000
2015-01-28,204.1700,204.2900,199.9156,200.14,182.2573,168514300,0.0000,1.0000
2015-01-27,202.9700,204.1200,201.7400,202.74,184.6250,134044600,0.0000,1.0000
2015-01-26,204.7100,205.5600,203.8500,205.45,187.0928,92009700,0.0000,1.0000
2015-01-23,205.7900,206.1000,204.8100,204.97,186.6557,117516800,0.0000,1.0000
2015-01-22,203.9900,206.2600,202.3300,206.1,187.6847,174356000,0.0000,1.0000
2015-01-21,201.5000,203.6600,200.9400,203.08,184.9346,122942700,0.0000,1.0000
2015-01-20,202.4000,202.7200,200.1700,202.055,184.0057,130991100,0.0000,1.0000
2015-01-16,198.7700,201.8200,198.5500,201.63,183.6141,211879600,0.0000,1.0000
2015-01-15,201.6300,202.0100,198.8800,199.02,181.2374,176613900,0.0000,1.0000
2015-01-14,199.6500,201.1000,198.5700,200.86,182.9129,192991100,0.0000,1.0000
2015-01-13,204.1200,205.4800,200.5100,202.08,184.0239,214553300,0.0000,1.0000
2015-01-12,204.4100,204.6000,201.9200,202.65,184.5430,144396100,0.0000,1.0000
2015-01-09,206.4000,206.4200,203.5100,204.25,186.0000,158567300,0.0000,1.0000
2015-01-08,204.0100,206.1600,203.9900,205.9,187.5026,147217800,0.0000,1.0000
2015-01-07,201.4200,202.7200,200.8800,202.31,184.2334,125346700,0.0000,1.0000
2015-01-06,202.0900,202.7200,198.8550,199.82,181.9659,209151400,0.0000,1.0000
2015-01-05,204.1652,204.3700,201.3500,201.72,183.6961,169632600,0.0000,1.0000
2015-01-02,206.3800,206.8800,204.1800,205.43,187.0746,121465900,0.0000,1.0000
2014-12-31,207.9900,208.1900,205.3900,205.54,187.1748,130333800,0.0000,1.0000
2014-12-30,208.2100,208.3700,207.5100,207.6,189.0507,73540800,0.0000,1.0000
2014-12-29,208.2200,208.9700,208.1400,208.72,190.0706,79643900,0.0000,1.0000
2014-12-26,208.3100,208.8410,208.2500,208.44,189.8156,57326700,0.0000,1.0000
2014-12-24,208.0200,208.3400,207.7200,207.77,189.2055,42963400,0.0000,1.0000
2014-12-23,208.1574,208.2300,207.3990,207.75,189.1873,122167900,0.0000,1.0000
2014-12-22,206.7500,207.4700,206.4600,207.47,188.9323,148318900,0.0000,1.0000
2014-12-19,206.4300,207.3300,205.6110,206.52,188.0672,245084600,1.1350,1.0000
2014-12-18,204.7400,212.9700,203.9200,206.78,187.2704,257633900,0.0000,1.0000
2014-12-17,198.4400,202.3400,198.2900,201.79,182.7512,253910100,0.0000,1.0000
2014-12-16,198.5800,202.3950,197.8600,197.91,179.2372,259543800,0.0000,1.0000
2014-12-15,201.9800,202.5300,198.7800,199.51,180.6863,189965800,0.0000,1.0000
2014-12-12,202.6317,203.8190,200.8500,200.89,181.9361,202330200,0.0000,1.0000
2014-12-11,203.8781,206.1900,203.7100,204.19,184.9248,159012800,0.0000,1.0000
2014-12-10,205.9100,205.9800,202.9300,203.16,183.9919,159856400,0.0000,1.0000
2014-12-09,204.3700,206.6000,203.9100,206.47,186.9896,125180100,0.0000,1.0000
2014-12-08,207.5200,208.1200,205.9300,206.61,187.1165,108588200,0.0000,1.0000
2014-12-05,207.8700,208.4700,207.5500,208.0,188.3752,91025500,0.0000,1.0000
2014-12-04,207.5400,208.2650,206.7000,207.66,188.0674,91316600,0.0000,1.0000
2014-12-03,207.3000,208.1500,207.1000,207.89,188.2757,68952000,0.0000,1.0000
2014-12-02,205.8100,207.3400,205.7820,207.085,187.5511,74507200,0.0000,1.0000
2014-12-01,206.4000,206.5400,205.3800,205.76,186.3466,103968400,0.0000,1.0000
2014-11-28,207.4900,207.8646,206.9100,207.2,187.6508,57890100,0.0000,1.0000
2014-11-26,207.2900,207.7600,207.0300,207.64,188.0493,62167800,0.0000,1.0000
2014-11-25,207.5400,207.7900,206.8000,207.11,187.5693,79108300,0.0000,1.0000
2014-11-24,207.1700,207.3900,206.9100,207.26,187.7051,65880800,0.0000,1.0000
2014-11-21,207.6495,207.8450,205.9800,206.68,187.1798,142327300,0.0000,1.0000
2014-11-20,204.2600,205.7100,204.1800,205.58,186.1836,72840300,0.0000,1.0000
2014-11-19,205.3100,205.5479,204.3000,205.22,185.8576,82373000,0.0000,1.0000
2014-11-18,204.4400,205.9200,204.4400,205.55,186.1565,76068100,0.0000,1.0000
2014-11-17,203.8500,204.5800,203.6500,204.37,185.0878,80441000,0.0000,1.0000
2014-11-14,204.1000,204.4900,203.7200,204.24,184.9701,80417500,0.0000,1.0000
2014-11-13,204.1600,204.8300,203.2100,204.19,184.9248,85357900,0.0000,1.0000
2014-11-12,203.3500,204.2400,203.3100,203.96,184.7165,90120300,0.0000,1.0000
2014-11-11,204.0550,204.3100,203.6500,204.175,184.9157,54499400,0.0000,1.0000
2014-11-10,203.3800,204.0400,203.1300,203.98,184.7346,66319000,0.0000,1.0000
2014-11-07,203.1700,203.6000,202.6100,203.34,184.1549,89540000,0.0000,1.0000
2014-11-06,202.3900,203.2600,201.6400,203.15,183.9828,107089000,0.0000,1.0000
2014-11-05,202.5400,202.5900,201.4500,202.34,183.2493,91709000,0.0000,1.0000
2014-11-04,201.2300,201.6000,200.0600,201.07,182.0991,93343000,0.0000,1.0000
2014-11-03,201.9200,202.4549,201.3050,201.77,182.7331,93600000,0.0000,1.0000
2014-10-31,201.7800,201.8200,200.7700,201.66,182.6335,146903000,0.0000,1.0000
2014-10-30,197.5800,199.9372,197.4000,199.38,180.5686,113330000,0.0000,1.0000
2014-10-29,198.5500,199.1200,196.8000,198.11,179.4184,142557000,0.0000,1.0000
2014-10-28,196.8200,198.4200,196.7300,198.41,179.6901,106736000,0.0000,1.0000
2014-10-27,195.7300,196.4500,195.0350,196.16,177.6524,82954000,0.0000,1.0000
2014-10-24,195.2500,196.4900,194.4900,196.43,177.8969,117927000,0.0000,1.0000
2014-10-23,194.6200,196.2000,194.2565,194.93,176.5384,154944000,0.0000,1.0000
2014-10-22,194.4100,194.9100,192.6100,192.69,174.5098,151822000,0.0000,1.0000
2014-10-21,191.6800,194.2000,191.4627,194.07,175.7596,154949000,0.0000,1.0000
2014-10-20,188.1302,190.4500,188.0700,190.3,172.3453,130011000,0.0000,1.0000
2014-10-17,188.4200,189.7500,187.6200,188.47,170.6879,214625000,0.0000,1.0000
2014-10-16,183.0600,187.5800,182.8900,186.27,168.6955,270391000,0.0000,1.0000
2014-10-15,185.1600,187.6940,181.9200,186.43,168.8404,380715000,0.0000,1.0000
2014-10-14,188.4200,189.8200,187.0469,187.7,169.9906,215847000,0.0000,1.0000
2014-10-13,190.4600,191.1500,187.2934,187.41,169.7280,230939000,0.0000,1.0000
2014-10-10,192.6900,193.6500,190.4900,190.54,172.5627,221909000,0.0000,1.0000
2014-10-09,196.3372,196.6000,192.5800,192.74,174.5551,210705000,0.0000,1.0000
2014-10-08,193.3700,196.9200,192.3623,196.64,178.0871,186461000,0.0000,1.0000
2014-10-07,195.2800,195.7200,193.2200,193.26,175.0260,147913000,0.0000,1.0000
2014-10-06,197.3400,197.6000,195.5820,196.29,177.7701,104778000,0.0000,1.0000
2014-10-03,195.6800,196.9400,195.0800,196.52,177.9784,121569000,0.0000,1.0000
2014-10-02,194.1800,195.0550,192.3500,194.38,176.0404,157285000,0.0000,1.0000
2014-10-01,196.7000,196.7700,193.9100,194.35,176.0131,177798000,0.0000,1.0000
2014-09-30,197.6900,198.3000,196.6100,197.02,178.4312,131302000,0.0000,1.0000
2014-09-29,196.2000,197.8900,196.0500,197.54,178.9022,95112000,0.0000,1.0000
2014-09-26,196.7000,198.3900,196.4200,197.9,179.2282,103547000,0.0000,1.0000
2014-09-25,199.0400,199.0500,196.2700,196.34,177.8154,150300000,0.0000,1.0000
2014-09-24,198.0400,199.6900,197.5200,199.56,180.7316,107276000,0.0000,1.0000
2014-09-23,198.4300,199.2600,197.9500,198.01,179.3278,111393000,0.0000,1.0000
2014-09-22,200.3500,200.3800,198.7300,199.15,180.3603,125553000,0.0000,1.0000
2014-09-19,201.5200,201.8990,200.2900,200.7,181.7640,121649000,0.9390,1.0000
2014-09-18,201.3600,201.8500,201.1000,201.82,181.9280,94990000,0.0000,1.0000
2014-09-17,200.7741,201.6800,199.7500,200.75,180.9634,151266000,0.0000,1.0000
2014-09-16,198.6072,200.8400,198.5000,200.48,180.7200,116201000,0.0000,1.0000
2014-09-15,199.1600,199.3200,198.3800,198.981,179.3679,76401000,0.0000,1.0000
2014-09-12,200.1000,200.0924,198.5600,199.13,179.5031,117409300,0.0000,1.0000
2014-09-11,199.2700,200.3300,199.1200,200.3,180.5578,66774400,0.0000,1.0000
2014-09-10,199.4300,200.2000,198.7700,200.07,180.3505,67251000,0.0000,1.0000
2014-09-09,200.4100,200.5524,198.9100,199.32,179.6744,88591000,0.0000,1.0000
2014-09-08,200.9200,201.2100,200.0000,200.59,180.8192,64146000,0.0000,1.0000
2014-09-05,200.1700,201.1900,199.4100,201.11,181.2879,102177000,0.0000,1.0000
2014-09-04,200.8400,201.5800,199.6600,200.21,180.4766,85236000,0.0000,1.0000
2014-09-03,201.3800,201.4100,200.2200,200.5,180.7381,57462000,0.0000,1.0000
2014-09-02,200.9700,200.9950,199.8600,200.61,180.8372,72426000,0.0000,1.0000
2014-08-29,200.4500,200.7233,199.8200,200.71,180.9274,65907000,0.0000,1.0000
2014-08-28,199.5900,200.2782,199.3900,200.14,180.4136,58330000,0.0000,1.0000
2014-08-27,200.4300,200.5700,199.9400,200.25,180.5127,47874000,0.0000,1.0000
2014-08-26,200.3398,200.8200,200.2800,200.33,180.5848,47298000,0.0000,1.0000
2014-08-25,200.1400,200.5950,199.1500,200.2,180.4676,63855000,0.0000,1.0000
2014-08-22,199.3400,199.6900,198.7217,199.19,179.5572,76107000,0.0000,1.0000
2014-08-21,199.0900,199.7600,198.9115,199.5,179.8366,67791000,0.0000,1.0000
2014-08-20,198.1200,199.1600,198.0800,198.92,179.3138,72763000,0.0000,1.0000
2014-08-19,197.8400,198.5400,197.4430,198.39,178.8360,59135000,0.0000,1.0000
2014-08-18,196.8000,197.4412,196.6900,197.36,177.9075,75424000,0.0000,1.0000
2014-08-15,196.4700,196.6500,194.3100,195.72,176.4292,139951000,0.0000,1.0000
2014-08-14,195.1600,195.7600,194.9800,195.76,176.4652,57371000,0.0000,1.0000
2014-08-13,194.2900,195.0556,193.9600,194.84,175.6359,69047000,0.0000,1.0000
2014-08-12,193.6100,194.1500,192.9400,193.53,174.4550,73632000,0.0000,1.0000
2014-08-11,193.9650,194.6600,193.7100,193.795,174.6984,74544000,0.0000,1.0000
2014-08-08,191.4600,193.3700,190.9500,193.24,174.1936,117014000,0.0000,1.0000
2014-08-07,192.9350,193.1300,190.5500,191.03,172.2015,135733000,0.0000,1.0000
2014-08-06,191.1100,192.8971,191.0800,192.07,173.1390,94818000,0.0000,1.0000
2014-08-05,193.1000,193.6000,191.3100,192.01,173.0849,152690000,0.0000,1.0000
2014-08-04,192.8700,194.3000,192.0500,193.89,174.7796,91340000,0.0000,1.0000
2014-08-01,192.5600,193.7600,191.5700,192.5,173.5266,189261000,0.0000,1.0000
2014-07-31,195.6100,195.7800,192.9700,193.09,174.0584,183479000,0.0000,1.0000
2014-07-30,197.6500,197.9100,196.1600,196.98,177.5650,104222000,0.0000,1.0000
